,0,1,2,3,4,5,6
14081,NP_005195,P41279,4Y83,NP_003989,P19838,1MDI,1
14082,NP_003395,P31946,2BQ0,NP_004929,P53355,1IG1,1
14083,NP_004075,P59665,2KHT,NP_002613,O60925,6NR8,1
14084,NP_001096,Q04771,3H9R,NP_001547,O14920,3BRT,1
14085,NP_005892,Q15796,1DEV,NP_065691,Q96GG9,3TDU,1
14086,NP_000052,Q06187,1AWW,NP_005179,P22681,1B47,1
14087,NP_000064,P09693,1SY6,NP_000723,P04234,1XIW,1
14088,NP_003084,P09234,2VRD,NP_003080,P08621,2L5I,1
14089,NP_000035,P10275,1E3G,NP_006090,Q9Y6X2,4MVT,1
14090,NP_001311,P67870,1DS5,NP_000537,P04637,1A1U,1
14091,NP_002108,P10321,1EFX,NP_004334,P27797,2CLR,1
14092,NP_002148,P61604,4PJ1,NP_005139,Q13432,3GQQ,1
14093,NP_852664,P27986,1A0N,NP_000868,P14778,1G0Y,1
14094,NP_002818,P18031,1A5Y,NP_005408,P12931,1A07,1
14095,NP_059989,Q8NFD5,2CXY,NP_003061,P51531,2DAT,1
14096,NP_002459,Q99836,2JS7,NP_003259,O60602,1P95,1
14097,NP_002569,O75914,6FD3,NP_004990,Q9UM54,2N0Z,1
14098,NP_870989,Q14831,3MQ4,NP_008819,P0DP23,1AJI,1
14099,NP_071735,Q9H1K0,1YZM,NP_004153,P20339,1N6H,1
14100,NP_002176,P16871,3DI2,NP_000871,P13232,1IL7,1
14101,NP_000787,P35462,3PBL,NP_001395,P26641,1PBU,1
14102,NP_060087,P46531,1PB5,NP_001420,Q09472,1L3E,1
14103,NP_003519,Q16778,4NFT,NP_002280,P00709,1A4V,1
14104,NP_001381,Q9Y4J8,2E5R,NP_006741,Q13425,2VRF,1
14105,NP_005997,Q05516,1BUO,NP_005171,P35226,2H0D,1
14106,NP_002583,P12004,1AXC,NP_001777,P06493,1LC9,1
14107,NP_000066,P11802,1LD2,NP_005892,Q15796,1DEV,1
14108,NP_004231,Q15642,2CT4,NP_002341,P07948,1W1F,1
14109,NP_006454,O95630,2XZE,NP_005834,O75886,1X2Q,1
14110,NP_005219,P00533,1DNQ,NP_000035,P10275,1E3G,1
14111,NP_006600,Q9Y2U5,2CU1,NP_003397,P63104,1IB1,1
14112,NP_055382,P56945,1WYX,NP_004094,Q14289,2FO6,1
14113,NP_002816,P21246,2N6F,NP_005451,Q9Y6H5,2KES,1
14114,NP_112178,Q96NY8,4FRW,NP_002846,Q15223,3ALP,1
14115,NP_004318,P11274,1K1F,NP_006752,P62258,2BR9,1
14116,NP_055145,O75807,4XPN,NP_005924,Q03164,2AGH,1
14117,NP_005154,P31749,1H10,NP_002126,P22736,2QW4,1
14118,NP_001339,O43293,1YRP,NP_510867,P38936,1AXC,1
14119,NP_000651,P01137,1KLA,NP_003109,P09486,1BMO,1
14120,NP_064590,Q6GQQ9,5LRU,NP_066289,P0CG48,1C3T,1
14121,NP_060190,Q9UGK3,2EL8,NP_644805,P40763,5AX3,1
14122,NP_795344,P32239,1L4T,NP_002825,Q06124,2SHP,1
14123,NP_005154,P31749,1H10,NP_002102,P42858,2D3X,1
14124,NP_002612,P27918,1W0R,NP_001701,P00751,1DLE,1
14125,NP_006316,P62826,1I2M,NP_001041659,P18754,1A12,1
14126,NP_003962,O60271,2W83,NP_620637,P45983,1UKH,1
14127,NP_003968,O00170,2LKN,NP_006592,Q15185,1EJF,1
14128,NP_003835,O00220,5CIR,NP_003795,Q13546,4ITH,1
14129,NP_068810,Q04206,1NFI,NP_006212,Q13526,1F8A,1
14130,NP_000259,P35240,1H4R,NP_003391,O14980,1W9C,1
14131,NP_036421,Q14145,1U6D,NP_000251,Q13402,5MV9,1
14132,NP_005949,P48039,6ME2,NP_005733,Q15084,1X5D,1
14133,NP_005649,Q13077,3M0D,NP_001056,P19438,1EXT,1
14134,NP_060649,Q6VMQ6,2RPQ,NP_005307,P32780,1PFJ,1
14135,NP_004171,Q92844,1KZZ,NP_001547,O14920,3BRT,1
14136,NP_060624,Q9NVP2,5BNX,NP_002098,P84243,2L43,1
14137,NP_663777,Q13114,1FLK,NP_001057,P20333,1CA9,1
14138,NP_000133,P22607,1RY7,NP_000964,P62917,4CCM,1
14139,NP_002294,P48357,3V6O,NP_001638,P05090,2APD,1
14140,NP_002640,P48736,1E8Y,NP_001610,P25098,1BAK,1
14141,NP_002728,P17252,2ELI,NP_000202,P05107,1JX3,1
14142,NP_001019265,P04150,1M2Z,NP_604391,P16220,2LXT,1
14143,NP_057250,O75925,1V66,NP_003493,O15169,1DK8,1
14144,NP_004631,Q13838,1T5I,NP_006077,Q13509,5IJ0,1
14145,NP_001740,P04632,1KFU,NP_004138,Q9Y295,2EKI,1
14146,NP_005198,P46109,2BZX,NP_852664,P27986,1A0N,1
14147,NP_003012,O43765,2VYI,NP_056511,Q96SL4,2P31,1
14148,NP_036534,P53365,1I49,NP_002863,P15153,1DS6,1
14149,NP_001751,P30281,3G33,NP_000367,P11473,1DB1,1
14150,NP_000624,P10415,1G5M,NP_002737,P27361,2ZOQ,1
14151,NP_068656,P02679,1DUG,NP_000120,P00488,1EVU,1
14152,NP_071767,Q9BVC4,4JSN,NP_004949,P42345,1AUE,1
14153,NP_000884,P01042,1NY2,NP_001963,P08246,1B0F,1
14154,NP_003362,P52735,2DLZ,NP_000940,P16471,1BP3,1
14155,NP_001777,P06493,1LC9,NP_058519,P10636,1I8H,1
14156,NP_599022,P35398,1N83,NP_002796,P62195,2KRK,1
14157,NP_005467,Q9Y223,2YHW,NP_005997,Q05516,1BUO,1
14158,NP_006697,O14776,2DK7,NP_005959,P52272,2DGV,1
14159,NP_008945,O00308,4Y07,NP_002881,P20936,1WER,1
14160,NP_006212,Q13526,1F8A,NP_055273,Q9Y2M5,5YQ4,1
14161,NP_005302,Q13322,1NRV,NP_000199,P06213,1GAG,1
14162,NP_000259,P35240,1H4R,NP_004243,O14745,1G9O,1
14163,NP_002825,Q06124,2SHP,NP_002077,P62993,1AZE,1
14164,NP_003664,O15273,1YA5,NP_005250,O14793,5F3B,1
14165,NP_001146,P08133,1M9I,NP_078805,Q6P1J9,5YDE,1
14166,NP_000612,P28223,6A93,NP_002058,P29992,6OIJ,1
14167,NP_004337,P42574,1CP3,NP_002881,P20936,1WER,1
14168,NP_002736,P28482,1PME,NP_858045,Q9Y6Q9,1KBH,1
14169,NP_037399,Q9UI32,4BQM,NP_001355,Q15700,2BYG,1
14170,NP_003363,P61758,6NR8,NP_000542,P40337,1LM8,1
14171,NP_000367,P11473,1DB1,NP_003480,P48552,2GPO,1
14172,NP_000236,P08581,1FYR,NP_005222,Q14247,1X69,1
14173,NP_631961,Q92804,2MMY,NP_004621,Q15637,1K1G,1
14174,NP_000204,P16144,1QG3,NP_000323,P54253,1OA8,1
14175,NP_005616,O00560,1N99,NP_004084,P52799,2HLE,1
14176,NP_005134,P00738,4WJG,NP_001762,P20273,5VKJ,1
14177,NP_000108,P50402,1JEI,NP_003017,Q99962,1X03,1
14178,NP_002084,P49841,1GNG,NP_005451,Q9Y6H5,2KES,1
14179,NP_002383,Q00987,1RV1,NP_004371,Q92793,1JSP,1
14180,NP_001025226,Q13017,2EE4,NP_002196,P08648,3VI3,1
14181,NP_003912,O95999,2MB9,NP_067078,Q9HAT8,3EGA,1
14182,NP_000312,P06400,1AD6,NP_001871,P15336,1BHI,1
14183,NP_002244,P35968,1VR2,NP_002881,P20936,1WER,1
14184,NP_008919,Q9UHI8,2JIH,NP_037359,P16112,4MD4,1
14185,NP_002796,P62195,2KRK,NP_006494,P43686,2DVW,1
14186,NP_000116,P03372,1A52,NP_002796,P62195,2KRK,1
14187,NP_036381,P17081,2ATX,NP_002731,P41743,1VD2,1
14188,NP_055791,Q14690,1WI5,NP_068810,Q04206,1NFI,1
14189,NP_008921,Q9Y6W5,2A40,NP_000052,Q06187,1AWW,1
14190,NP_000168,P06396,1C0F,NP_001092,P60709,3BYH,1
14191,NP_004986,P50281,1BQQ,NP_002418,P45452,1EUB,1
14192,NP_003241,P10827,1NAV,NP_003202,Q13569,1WYW,1
14193,NP_006212,Q13526,1F8A,NP_001058,P11388,1LWZ,1
14194,NP_036611,P61981,2B05,NP_001203,Q07021,1P32,1
14195,NP_079359,Q96F86,2VC8,NP_003398,P26651,4J8S,1
14196,NP_004355,P49715,6DC0,NP_001895,P35222,1G3J,1
14197,NP_004355,P49715,6DC0,NP_004371,Q92793,1JSP,1
14198,NP_000866,P08069,1IGR,NP_058431,P46108,1JU5,1
14199,NP_002221,P14923,3IFQ,NP_001894,P35221,1H6G,1
14200,NP_612639,Q7Z7C8,4WV4,NP_005634,Q15544,1BH8,1
14201,NP_705618,O75694,5A9Q,NP_004790,O95405,1DEV,1
14202,NP_005410,P52630,2KA4,NP_004955,Q13547,1TYI,1
14203,NP_892113,P29353,1MIL,NP_002736,P28482,1PME,1
14204,NP_055774,Q9Y2G2,4IKM,NP_004886,Q96P20,2NAQ,1
14205,NP_002915,P49802,2A72,NP_066268,P09471,6FUF,1
14206,NP_003391,O14980,1W9C,NP_004495,P52594,2D9L,1
14207,NP_001966,P09104,1TE6,NP_005517,Q00613,2LDU,1
14208,NP_054829,Q12972,3V4Y,NP_001008709,P62136,3E7A,1
14209,NP_057483,O43715,4XZS,NP_863651,O14727,1C15,1
14210,NP_001073948,Q8N1W1,6BC0,NP_005447,Q9UQF2,2G01,1
14211,NP_002858,P20337,3DZ8,NP_008819,P0DP23,1AJI,1
14212,NP_004447,Q15910,2C6V,NP_000480,P46100,2JM1,1
14213,NP_005408,P12931,1A07,NP_060190,Q9UGK3,2EL8,1
14214,NP_000042,Q13315,5NP0,NP_001005735,O96017,1GXC,1
14215,NP_000570,P51681,1ND8,NP_002060,P63096,1KJY,1
14216,NP_002104,Q03591,3ZD2,NP_000177,P08603,1FHC,1
14217,NP_001645,P10398,1WXM,NP_001311,P67870,1DS5,1
14218,NP_003365,P21796,2JK4,NP_068779,Q07820,2KBW,1
14219,NP_002721,P17612,2GU8,NP_112738,Q14103,1HD0,1
14220,NP_005234,Q01844,2CPE,NP_001329,P78310,1EAJ,1
14221,NP_065390,P25963,1IKN,NP_005177,P07384,1ZCM,1
14222,NP_003164,O43463,3MTS,NP_001370,P26358,3EPZ,1
14223,NP_056671,Q9UIS9,1D9N,NP_036564,Q15047,3DLM,1
14224,NP_008867,P55854,1U4A,NP_002874,P46060,1Z5S,1
14225,NP_115955,P58062,2LEO,NP_005944,P02795,1MHU,1
14226,NP_055889,O60333,2EH0,NP_004078,Q12959,1PDR,1
14227,NP_002040,P15976,6G0Q,NP_001035798,Q9Y5J3,2DB7,1
14228,NP_061485,P63000,1E96,NP_000424,P19878,1E96,1
14229,NP_006729,Q12802,2DRN,NP_003395,P31946,2BQ0,1
14230,NP_006393,A0A0C4DGV4,6B9X,NP_115648,Q9H063,3NR5,1
14231,NP_003336,P63279,1A3S,NP_005229,P14921,1GVJ,1
14232,NP_001019386,Q8WUP2,2K9U,NP_001447,P21333,2AAV,1
14233,NP_000307,Q03431,1BL1,NP_004032,P49407,2IV8,1
14234,NP_002736,P28482,1PME,NP_002126,P22736,2QW4,1
14235,NP_009209,O95166,1GNU,NP_037457,Q9Y4P1,2CY7,1
14236,NP_001560,P51617,6BFN,NP_005334,P01112,121P,1
14237,NP_003063,P51532,2GRC,NP_000537,P04637,1A1U,1
14238,NP_005685,Q14061,2L0Y,NP_115492,Q9BW62,6B5C,1
14239,NP_003319,P42681,2DM0,NP_005205,P16410,1AH1,1
14240,NP_203124,P55210,1F1J,NP_003870,O15519,2N5R,1
14241,NP_001017915,Q92835,2YSX,NP_002825,Q06124,2SHP,1
14242,NP_001895,P35222,1G3J,NP_000236,P08581,1FYR,1
14243,NP_004937,Q92608,2RQR,NP_061485,P63000,1E96,1
14244,NP_000198,P01308,1A7F,NP_000199,P06213,1GAG,1
14245,NP_003206,P42680,2LUL,NP_000213,P10721,1PKG,1
14246,NP_002257,P52292,1EFX,NP_001020276,P48729,5FQD,1
14247,NP_490595,O60583,2IVX,NP_006451,O94992,2GD7,1
14248,NP_002282,P07942,5XAU,NP_056646,P22303,1B41,1
14249,NP_055423,Q7L576,3P8C,NP_061485,P63000,1E96,1
14250,NP_758844,Q9NZ42,5A63,NP_056146,Q92542,2N7Q,1
14251,NP_061485,P63000,1E96,NP_663788,Q14155,1BY1,1
14252,NP_068369,Q9P0K1,3G5C,NP_003395,P31946,2BQ0,1
14253,NP_006273,Q13043,2JO8,NP_000537,P04637,1A1U,1
14254,NP_002937,P15927,1DPU,NP_005068,Q04724,1GXR,1
14255,NP_001997,P09038,1BAS,NP_002989,P34741,6ITH,1
14256,NP_056243,Q8WTR7,2EMB,NP_006518,Q14493,2KJM,1
14257,NP_057297,Q15650,2E5O,NP_000035,P10275,1E3G,1
14258,NP_005154,P31749,1H10,NP_005195,P41279,4Y83,1
14259,NP_004334,P27797,2CLR,NP_003181,O15533,3F8U,1
14260,NP_008921,Q9Y6W5,2A40,NP_009297,P00519,1AB2,1
14261,NP_002175,P40189,1BJ8,NP_005068,Q04724,1GXR,1
14262,NP_003797,O00198,2L58,NP_612815,Q07817,1BXL,1
14263,NP_006273,Q13043,2JO8,NP_001020272,P02686,1BX2,1
14264,NP_000570,P51681,1ND8,NP_002977,P51671,1EOT,1
14265,NP_005179,P22681,1B47,NP_002600,P09619,1GQ5,1
14266,NP_000884,P01042,1NY2,NP_000475,P05067,1AAP,1
14267,NP_077084,O43189,2E5P,NP_060575,Q9NVV9,2JTG,1
14268,NP_004208,Q96GD4,4AF3,NP_663735,Q9BZD4,2VE7,1
14269,NP_005159,P61587,1M7B,NP_001025226,Q13017,2EE4,1
14270,NP_620637,P45983,1UKH,NP_002458,P01106,1A93,1
14271,NP_001743,P04040,1DGB,NP_112218,Q9BXR5,2J67,1
14272,NP_003012,O43765,2VYI,NP_058634,O95967,2KL7,1
14273,NP_003178,Q16594,6F3T,NP_004424,P78545,2E8P,1
14274,NP_003480,P48552,2GPO,NP_003396,Q04917,2C63,1
14275,NP_002989,P34741,6ITH,NP_000651,P01137,1KLA,1
14276,NP_619520,Q7L2E3,2DB2,NP_002884,Q16576,3CFS,1
14277,NP_006283,Q99816,1KPP,NP_002101,P08631,1AD5,1
14278,NP_006250,Q13237,5BV6,NP_000308,Q03393,3I2B,1
14279,NP_002837,Q16849,2I1Y,NP_573400,O14522,2OOQ,1
14280,NP_003378,O43516,2A41,NP_002101,P08631,1AD5,1
14281,NP_003395,P31946,2BQ0,NP_005338,P11021,3IUC,1
14282,NP_006104,Q9UKW4,2D86,NP_852664,P27986,1A0N,1
14283,NP_059111,Q9UH77,4CH9,NP_006363,O60506,2DGU,1
14284,NP_055064,Q9Y5X4,4LOG,NP_002884,Q16576,3CFS,1
14285,NP_000537,P04637,1A1U,NP_004441,P84090,1W9G,1
14286,NP_001460,P12956,1JEQ,NP_000932,P16435,1B1C,1
14287,NP_958850,P09871,1ELV,NP_001724,P00736,1APQ,1
14288,NP_001654,P62330,1E0S,NP_000731,P20309,2CSA,1
14289,NP_056202,Q9Y3A3,5YF4,NP_444274,Q96KS0,5V1B,1
14290,NP_000537,P04637,1A1U,NP_001006659,P20023,1GHQ,1
14291,NP_002327,O75581,3S2K,NP_114072,Q9H461,5UN5,1
14292,NP_006454,O95630,2XZE,NP_003464,Q92783,2L0A,1
14293,NP_004318,P11274,1K1F,NP_000537,P04637,1A1U,1
14294,NP_037438,Q9NRS6,6ECM,NP_057211,Q96BY9,6O2U,1
14295,NP_005198,P46109,2BZX,NP_009297,P00519,1AB2,1
14296,NP_542937,Q9UI36,1L8R,NP_006302,O75376,2EQR,1
14297,NP_006776,Q9UDY8,2G7R,NP_003891,Q13501,1Q02,1
14298,NP_001096,Q04771,3H9R,NP_079510,Q9GZS3,3OW8,1
14299,NP_002937,P15927,1DPU,NP_006824,Q7L5N1,4D10,1
14300,NP_037393,Q9UBK2,1XB7,NP_005372,P19338,2FC8,1
14301,NP_005870,Q9BWF2,4ZTD,NP_005649,Q13077,3M0D,1
14302,NP_001356,P78352,1KEF,NP_004094,Q14289,2FO6,1
14303,NP_000884,P01042,1NY2,NP_000020,P01019,1N9U,1
14304,NP_060857,Q96SI9,2DMY,NP_060575,Q9NVV9,2JTG,1
14305,NP_056069,Q9NQT8,2COW,NP_001356,P78352,1KEF,1
14306,NP_009297,P00519,1AB2,NP_066928,O15162,1Y2A,1
14307,NP_004094,Q14289,2FO6,NP_002604,O15530,1H1W,1
14308,NP_001884,P48730,3UYS,NP_000537,P04637,1A1U,1
14309,NP_001056,P19438,1EXT,NP_536859,P29350,1FPR,1
14310,NP_003874,O15379,4A69,NP_127492,P78347,2D9B,1
14311,NP_004630,P46379,1WX9,NP_001316,P33240,1P1T,1
14312,NP_066289,P0CG48,1C3T,NP_057152,Q9Y3D6,1NZN,1
14313,NP_003002,Q01105,2E50,NP_937818,P15531,1JXV,1
14314,NP_003397,P63104,1IB1,NP_004392,O00273,1IBX,1
14315,NP_001035022,P40259,3KG5,NP_001070,P43403,1FBV,1
14316,NP_002412,P03956,1AYK,NP_002973,P13500,1DOK,1
14317,NP_001768,Q08722,2JJS,NP_003237,P07996,1LSL,1
14318,NP_004374,P41240,1BYG,NP_002919,O15492,2BT2,1
14319,NP_001020018,P37173,1KTZ,NP_057376,Q12931,4Z1F,1
14320,NP_004801,O75791,5GJH,NP_005145,P40818,1WHB,1
14321,NP_001012410,Q5FBB7,3FGA,NP_055040,P30153,1B3U,1
14322,NP_003241,P10827,1NAV,NP_444284,P24385,2W96,1
14323,NP_000035,P10275,1E3G,NP_000312,P06400,1AD6,1
14324,NP_003870,O15519,2N5R,NP_004337,P42574,1CP3,1
14325,NP_001002858,P07355,1W7B,NP_002077,P62993,1AZE,1
14326,NP_536859,P29350,1FPR,NP_000213,P10721,1PKG,1
14327,NP_001155,O00213,2E45,NP_000302,P04156,1E1G,1
14328,NP_004327,O43683,2LAH,NP_003601,P78406,3MMY,1
14329,NP_000651,P01137,1KLA,NP_002974,P10147,1B50,1
14330,NP_996790,Q13131,4RED,NP_002871,P04049,1C1Y,1
14331,NP_150241,P29590,1BOR,NP_008867,P55854,1U4A,1
14332,NP_004603,P36897,1B6C,NP_000792,P62942,1A7X,1
14333,NP_001348,Q08211,3LLM,NP_009225,P38398,1JM7,1
14334,NP_055323,Q9NRW3,3VM8,NP_001031,P04278,1D2S,1
14335,NP_004786,Q9UEF7,5W21,NP_000866,P08069,1IGR,1
14336,NP_003168,P43405,1A81,NP_733762,Q13191,2AK5,1
14337,NP_004300,P52565,1CC0,NP_004055,P46527,1H27,1
14338,NP_001969,Q08495,1QZP,NP_001092,P60709,3BYH,1
14339,NP_001245,Q99741,2CCH,NP_002945,P62979,2KHW,1
14340,NP_005329,O00291,2NO2,NP_002102,P42858,2D3X,1
14341,NP_055742,Q8WXI2,2EAN,NP_003248,Q07157,2H2B,1
14342,NP_996896,Q15370,1LM8,NP_000542,P40337,1LM8,1
14343,NP_008868,P61956,1WM2,NP_003581,Q13618,2MYL,1
14344,NP_000465,Q15672,2MJV,NP_003191,P15923,1HLH,1
14345,NP_000052,Q06187,1AWW,NP_000034,P25445,1BZI,1
14346,NP_001026855,Q13625,1YCS,NP_001028229,Q96QZ7,1WBP,1
14347,NP_005115,P49790,2EBQ,NP_006316,P62826,1I2M,1
14348,NP_001229,P24864,1W98,NP_001249,Q00526,1LFN,1
14349,NP_002148,P61604,4PJ1,NP_001014809,Q14194,4B3Z,1
14350,NP_005219,P00533,1DNQ,NP_000034,P25445,1BZI,1
14351,NP_059347,O95793,4DKK,NP_002881,P20936,1WER,1
14352,NP_005891,Q15797,1KHU,NP_003080,P08621,2L5I,1
14353,NP_002783,O14818,4R3O,NP_002793,P62191,5GJQ,1
14354,NP_055382,P56945,1WYX,NP_002341,P07948,1W1F,1
14355,NP_055040,P30153,1B3U,NP_005800,P32119,1QMV,1
14356,NP_003480,P48552,2GPO,NP_009052,P55055,1P8D,1
14357,NP_005234,Q01844,2CPE,NP_036389,O60381,2E6O,1
14358,NP_005630,P21579,2K45,NP_006089,P63244,4AOW,1
14359,NP_004563,Q99959,3TT9,NP_001895,P35222,1G3J,1
14360,NP_005334,P01112,121P,NP_002296,P09382,1GZW,1
14361,NP_733762,Q13191,2AK5,NP_004110,P36888,1RJB,1
14362,NP_005909,P40926,2DFD,NP_002071,P00505,5AX8,1
14363,NP_000206,P52333,1YVJ,NP_002218,P23458,3EYG,1
14364,NP_000841,Q03013,4GTU,NP_005068,Q04724,1GXR,1
14365,NP_036611,P61981,2B05,NP_068506,O95425,2K6M,1
14366,NP_001319,Q13363,1MX3,NP_009225,P38398,1JM7,1
14367,NP_001518,Q92769,3MAX,NP_003541,Q9Y6D9,1GO4,1
14368,NP_004337,P42574,1CP3,NP_663777,Q13114,1FLK,1
14369,NP_001395,P26641,1PBU,NP_006410,O43927,4ZAI,1
14370,NP_002871,P04049,1C1Y,NP_001019265,P04150,1M2Z,1
14371,NP_002417,P39900,1JIZ,NP_000496,P00748,4BDW,1
14372,NP_002826,Q05209,5HDE,NP_004110,P36888,1RJB,1
14373,NP_002028,P06241,1A0N,NP_001774,P11912,1CV9,1
14374,NP_114032,Q00839,1ZRJ,NP_059347,O95793,4DKK,1
14375,NP_859062,Q7Z6J2,2PNT,NP_004218,O43739,4KAX,1
14376,NP_001026859,Q9Y263,2K89,NP_000919,P04054,1YSK,1
14377,NP_000570,P51681,1ND8,NP_005347,P06239,1BHF,1
14378,NP_835468,Q86YW5,2FRG,NP_536859,P29350,1FPR,1
14379,NP_036564,Q15047,3DLM,NP_060667,Q9NTW7,1X5W,1
14380,NP_006133,P31947,1YWT,NP_005914,Q99683,2CLQ,1
14381,NP_055060,Q9UBF6,2ECL,NP_003582,Q13617,4WQO,1
14382,NP_001460,P12956,1JEQ,NP_005895,O15105,2DJY,1
14383,NP_663777,Q13114,1FLK,NP_003318,P43489,1D0A,1
14384,NP_061828,P0CG47,2KHW,NP_003630,Q9Y6K9,2JVX,1
14385,NP_000497,P00734,1A2C,NP_000120,P00488,1EVU,1
14386,NP_005408,P12931,1A07,NP_000203,P05106,1JV2,1
14387,NP_009210,P26368,1JMT,NP_079087,Q8N684,3N9U,1
14388,NP_002750,P19525,1QU6,NP_001782,P60953,1A4R,1
14389,NP_006243,P54646,2H6D,NP_942131,Q13085,2YL2,1
14390,NP_002111,P13765,4I0P,NP_002109,P28068,1HDM,1
14391,NP_055029,O14732,2CZH,NP_055500,Q15011,1WGD,1
14392,NP_066950,Q13794,3MQP,NP_612815,Q07817,1BXL,1
14393,NP_004413,O14641,2REY,NP_009172,Q96H20,2ZME,1
14394,NP_005950,P49286,6ME6,NP_001091868,P53621,6PBG,1
14395,NP_003861,P46940,1X0H,NP_002947,P30622,2CP5,1
14396,NP_002706,P67775,2IAE,NP_004031,P62745,2FV8,1
14397,NP_000900,P25929,2F1U,NP_000896,P01303,1QFA,1
14398,NP_001647,P36406,5VZV,NP_116011,Q8TBB1,3B76,1
14399,NP_073713,P56545,2OME,NP_733796,Q15583,2LK2,1
14400,NP_612564,O00206,2Z62,NP_003812,O43353,2N7Z,1
14401,NP_002952,P26447,1M31,NP_005139,Q13432,3GQQ,1
14402,NP_003168,P43405,1A81,NP_000202,P05107,1JX3,1
14403,NP_002625,P35232,1LU7,NP_001002858,P07355,1W7B,1
14404,NP_006303,Q9Y618,1KKQ,NP_003989,P19838,1MDI,1
14405,NP_004432,P54762,2DJS,NP_002077,P62993,1AZE,1
14406,NP_060740,Q9NV56,2N1D,NP_005528,Q9UK53,2QIC,1
14407,NP_000236,P08581,1FYR,NP_000592,P14210,1BHT,1
14408,NP_004622,Q14114,3A7Q,NP_002328,P30533,1LRE,1
14409,NP_003246,P16035,1BR9,NP_002415,P22894,1A85,1
14410,NP_001610,P25098,1BAK,NP_005408,P12931,1A07,1
14411,NP_004337,P42574,1CP3,NP_000240,P40692,3RBN,1
14412,NP_001751,P30281,3G33,NP_115648,Q9H063,3NR5,1
14413,NP_683866,Q93038,5YGP,NP_003780,Q15628,1F2H,1
14414,NP_005219,P00533,1DNQ,NP_004422,P29317,1MQB,1
14415,NP_000764,P05181,3E4E,NP_000932,P16435,1B1C,1
14416,NP_003014,P78314,2CR4,NP_001070,P43403,1FBV,1
14417,NP_006302,O75376,2EQR,NP_150241,P29590,1BOR,1
14418,NP_000616,P35228,1NSI,NP_001092,P60709,3BYH,1
14419,NP_005895,O15105,2DJY,NP_004603,P36897,1B6C,1
14420,NP_073733,Q9H0B6,3CEQ,NP_055948,Q9UPT6,4PXJ,1
14421,NP_062565,Q8TEW0,2KOM,NP_003396,Q04917,2C63,1
14422,NP_001895,P35222,1G3J,NP_000012,P49768,2KR6,1
14423,NP_055530,A7KAX9,3IUG,NP_005408,P12931,1A07,1
14424,NP_000892,P08235,1Y9R,NP_056989,O15164,2YYN,1
14425,NP_004286,Q9BUZ4,2EOD,NP_003336,P63279,1A3S,1
14426,NP_002416,P09238,1Q3A,NP_004985,P14780,1GKC,1
14427,NP_002737,P27361,2ZOQ,NP_001610,P25098,1BAK,1
14428,NP_004979,P43355,1W72,NP_061881,Q9NQG6,4NXT,1
14429,NP_005068,Q04724,1GXR,NP_002979,P55774,4MHE,1
14430,NP_005408,P12931,1A07,NP_005154,P31749,1H10,1
14431,NP_006837,Q9NQ38,1H0Z,NP_002760,P07477,1FXY,1
14432,NP_065074,Q9P286,2F57,NP_055259,Q9UGJ1,3RIP,1
14433,NP_000224,P22888,1LUT,NP_002061,P04899,6D9H,1
14434,NP_000537,P04637,1A1U,NP_003155,Q13190,3EFO,1
14435,NP_001991,P24071,1OVZ,NP_038467,Q9UKJ1,3WUZ,1
14436,NP_434700,Q9H257,6E25,NP_003912,O95999,2MB9,1
14437,NP_858045,Q9Y6Q9,1KBH,NP_001428,Q92731,1L2J,1
14438,NP_006757,Q92794,1M36,NP_001745,Q01196,1CMO,1
14439,NP_055585,Q99490,2BMJ,NP_852664,P27986,1A0N,1
14440,NP_079091,Q6ZVK8,3GG6,NP_057041,Q96GX9,4M6R,1
14441,NP_037393,Q9UBK2,1XB7,NP_001429,P62508,1KV6,1
14442,NP_003631,O95163,5CQR,NP_001269,O15111,3BRT,1
14443,NP_002763,P98073,4DGJ,NP_003113,P00995,1CGI,1
14444,NP_003679,O14936,1KGD,NP_068775,Q13002,3QXM,1
14445,NP_004765,Q15648,1RJK,NP_000035,P10275,1E3G,1
14446,NP_036350,Q12906,2L33,NP_001527,Q99873,6NT2,1
14447,NP_004632,P55197,5DAG,NP_006521,O95619,5VNA,1
14448,NP_004172,P09936,2ETL,NP_001017963,P07900,1BYQ,1
14449,NP_001073594,Q14790,1F9E,NP_003795,Q13546,4ITH,1
14450,NP_001901,P14091,1LCG,NP_000198,P01308,1A7F,1
14451,NP_005834,O75886,1X2Q,NP_003322,P29597,3LXN,1
14452,NP_057213,Q9BT78,4D0P,NP_004227,P61201,4D10,1
14453,NP_005057,P23246,4WII,NP_002810,P26599,1QM9,1
14454,NP_000035,P10275,1E3G,NP_001077431,P15884,2KWF,1
14455,NP_002604,O15530,1H1W,NP_002731,P41743,1VD2,1
14456,NP_055902,Q8N0X7,2DL1,NP_001972,P42566,1C07,1
14457,NP_852664,P27986,1A0N,NP_004223,O14544,2VIF,1
14458,NP_001963,P08246,1B0F,NP_004336,P49913,2FBS,1
14459,NP_005215,Q99856,2KK0,NP_001073860,P23497,1H5P,1
14460,NP_057347,Q9UM11,4UI9,NP_005405,P12757,3EQ5,1
14461,NP_001562,Q14653,1J2F,NP_073576,Q9HAU4,1ZVD,1
14462,NP_997657,Q13098,4D10,NP_006828,Q92905,4D10,1
